Product_ID,Product_Name,Category,Screen_Size,Resolution,Panel_Type,Price_USD,MSRP_USD,Cost_USD,Margin_Percent,Weight_LBS,Dimensions,HDR_Support,Smart_TV,Refresh_Rate,Release_Year,Warranty_Years,Energy_Rating,Stock_Status
ACCESSORIES-0-03160,Accessories - SKU 03160,Accessories,0,8K UHD,VA,49.29,58.59,30.68,38.0,7.2,N/A,Yes,N/A,60Hz,2024,2,A++,In Stock
LCD-TV-27-03161,"LCD TV 27"" - Model 03161",LCD TV,27,4K UHD,Laser,459.65,518.92,287.43,37.0,33.8,24.0x13.8x3.3,N/A,No,N/A,2024,3,N/A,In Stock
ACCESSORIES-0-03162,Accessories - SKU 03162,Accessories,0,4K UHD,DLP,280.06,337.27,148.68,47.0,10.0,N/A,N/A,No,144Hz,2024,2,B+,In Stock
OLED-TV-45-03163,"OLED TV 45"" - Model 03163",OLED TV,45,1440p,VA,1748.94,2124.49,928.34,47.0,42.0,40.0x22.9x2.7,No,Yes,60Hz,2024,5,N/A,In Stock
OLED-TV-48-03164,"OLED TV 48"" - Model 03164",OLED TV,48,8K UHD,Laser,1817.82,2263.1,1233.03,32.0,50.1,42.7x24.5x4.3,N/A,No,240Hz,2024,5,A++,In Stock
QLED-TV-70-03165,"QLED TV 70"" - Model 03165",QLED TV,70,1080p,IPS,1521.45,1945.53,803.84,47.0,69.1,62.3x35.7x2.4,No,Yes,75Hz,2023,2,A+++,Limited
LCD-TV-27-03166,"LCD TV 27"" - Model 03166",LCD TV,27,1440p,OLED,438.08,513.16,272.23,38.0,36.5,24.0x13.8x3.9,Yes,No,240Hz,2024,2,A++,Pre-order
PROJECTOR-60-03167,"Projector 60"" - Model 03167",Projector,60,4K UHD,N/A,1666.4,2074.76,1069.58,36.0,58.6,53.4x30.6x3.2,No,N/A,240Hz,2024,3,A+,In Stock
PROJECTOR-85-03168,"Projector 85"" - Model 03168",Projector,85,4K UHD,Laser,1673.74,1983.96,1054.34,37.0,76.9,75.7x43.4x4.9,No,Yes,120Hz,2023,5,A+,In Stock
ACCESSORIES-0-03169,Accessories - SKU 03169,Accessories,0,1080p,IPS,129.19,155.63,89.73,31.0,5.2,N/A,No,Yes,N/A,2023,1,N/A,In Stock
AUDIO-65-03170,"Audio 65"" - Model 03170",Audio,65,1080p,DLP,317.22,377.49,197.55,38.0,59.8,57.9x33.1x3.0,Yes,N/A,144Hz,2024,1,A+,Limited
LCD-TV-55-03171,"LCD TV 55"" - Model 03171",LCD TV,55,1080p,N/A,676.28,833.39,394.39,42.0,52.2,49.0x28.1x2.6,N/A,No,N/A,2024,5,N/A,In Stock
AUDIO-27-03172,"Audio 27"" - Model 03172",Audio,27,1440p,VA,132.52,154.9,67.78,49.0,34.2,24.0x13.8x4.2,Yes,No,75Hz,2024,2,A+++,Limited
AUDIO-50-03173,"Audio 50"" - Model 03173",Audio,50,1440p,OLED,133.32,172.1,71.43,46.0,49.7,44.5x25.5x2.9,Yes,No,75Hz,2024,3,B+,In Stock
QLED-TV-77-03174,"QLED TV 77"" - Model 03174",QLED TV,77,1440p,IPS,1736.89,1951.32,1134.1,35.0,68.6,68.5x39.3x2.9,No,Yes,120Hz,2024,1,N/A,In Stock
QLED-TV-24-03175,"QLED TV 24"" - Model 03175",QLED TV,24,1080p,N/A,812.76,937.19,554.18,32.0,25.9,21.4x12.2x4.9,Yes,N/A,75Hz,2024,3,A+++,Limited
ACCESSORIES-0-03176,Accessories - SKU 03176,Accessories,0,1080p,QLED,268.73,313.13,146.16,46.0,1.8,N/A,Yes,No,240Hz,2024,5,N/A,In Stock
AUDIO-24-03177,"Audio 24"" - Model 03177",Audio,24,8K UHD,LCD,321.4,392.21,181.72,43.0,29.6,21.4x12.2x2.2,Yes,N/A,75Hz,2023,2,A++,In Stock
COMMERCIAL-DISPLAY-98-03178,"Commercial Display 98"" - Model 03178",Commercial Display,98,8K UHD,Laser,1767.98,2140.27,1042.02,41.0,90.0,87.2x50.0x3.9,Yes,N/A,120Hz,2024,3,A+,Pre-order
PROJECTOR-55-03179,"Projector 55"" - Model 03179",Projector,55,720p,VA,1430.24,1718.69,900.53,37.0,57.6,49.0x28.1x3.1,No,Yes,240Hz,2024,1,N/A,In Stock
AUDIO-40-03180,"Audio 40"" - Model 03180",Audio,40,1080p,OLED,161.68,184.01,105.37,35.0,41.8,35.6x20.4x4.9,N/A,No,165Hz,2024,2,B+,In Stock
COMPUTER-MONITOR-55-03181,"Computer Monitor 55"" - Model 03181",Computer Monitor,55,1080p,QLED,713.58,819.5,423.66,41.0,50.1,49.0x28.1x3.3,No,No,60Hz,2023,2,A++,In Stock
LCD-TV-40-03182,"LCD TV 40"" - Model 03182",LCD TV,40,1440p,OLED,509.0,599.96,287.0,44.0,41.4,35.6x20.4x4.1,No,No,N/A,2024,5,A+,In Stock
COMMERCIAL-DISPLAY-27-03183,"Commercial Display 27"" - Model 03183",Commercial Display,27,4K UHD,DLP,945.51,1097.3,540.29,43.0,28.2,24.0x13.8x4.7,Yes,Yes,120Hz,2024,1,A+,Limited
AUDIO-45-03184,"Audio 45"" - Model 03184",Audio,45,1080p,DLP,142.16,173.22,88.04,38.0,49.5,40.0x22.9x3.1,N/A,N/A,60Hz,2023,2,N/A,In Stock
OLED-TV-48-03185,"OLED TV 48"" - Model 03185",OLED TV,48,1440p,OLED,1742.36,2114.72,1112.67,36.0,47.6,42.7x24.5x4.1,No,No,N/A,2024,5,A++,Pre-order
COMMERCIAL-DISPLAY-24-03186,"Commercial Display 24"" - Model 03186",Commercial Display,24,1080p,LCD,850.2,1028.06,459.92,46.0,33.4,21.4x12.2x4.9,Yes,No,144Hz,2024,1,A+,In Stock
QLED-TV-75-03187,"QLED TV 75"" - Model 03187",QLED TV,75,1080p,N/A,1677.77,2079.64,901.07,46.0,69.2,66.8x38.2x2.7,Yes,N/A,N/A,2024,2,A++,In Stock
OLED-TV-40-03188,"OLED TV 40"" - Model 03188",OLED TV,40,720p,LCD,1587.35,1933.9,811.72,49.0,44.0,35.6x20.4x2.5,N/A,No,240Hz,2024,1,N/A,Limited
QLED-TV-45-03189,"QLED TV 45"" - Model 03189",QLED TV,45,4K UHD,VA,1242.04,1542.39,753.12,39.0,49.7,40.0x22.9x3.3,N/A,N/A,75Hz,2024,3,A++,In Stock
ACCESSORIES-0-03190,Accessories - SKU 03190,Accessories,0,1080p,LCD,280.4,357.24,148.28,47.0,9.7,N/A,N/A,N/A,N/A,2023,3,N/A,In Stock
COMMERCIAL-DISPLAY-55-03191,"Commercial Display 55"" - Model 03191",Commercial Display,55,4K UHD,Laser,1347.04,1701.86,869.33,35.0,53.1,49.0x28.1x2.6,N/A,No,60Hz,2023,2,N/A,In Stock
AUDIO-43-03192,"Audio 43"" - Model 03192",Audio,43,720p,Laser,252.21,297.81,172.15,32.0,48.5,38.3x21.9x2.5,Yes,Yes,N/A,2024,1,A+++,In Stock
LCD-TV-77-03193,"LCD TV 77"" - Model 03193",LCD TV,77,4K UHD,DLP,787.33,990.7,516.59,34.0,66.7,68.5x39.3x4.1,Yes,Yes,N/A,2024,2,A++,In Stock
PROJECTOR-55-03194,"Projector 55"" - Model 03194",Projector,55,1080p,LCD,1608.07,1952.37,1032.01,36.0,54.8,49.0x28.1x2.7,N/A,Yes,60Hz,2024,1,N/A,In Stock
COMMERCIAL-DISPLAY-27-03195,"Commercial Display 27"" - Model 03195",Commercial Display,27,4K UHD,OLED,922.12,1057.11,632.86,31.0,32.0,24.0x13.8x3.6,Yes,N/A,120Hz,2023,3,A+++,In Stock
AUDIO-55-03196,"Audio 55"" - Model 03196",Audio,55,4K UHD,N/A,199.49,232.28,127.24,36.0,51.3,49.0x28.1x4.0,N/A,N/A,165Hz,2024,2,B+,In Stock
AUDIO-80-03197,"Audio 80"" - Model 03197",Audio,80,1440p,IPS,219.97,248.51,135.04,39.0,75.5,71.2x40.8x2.8,N/A,No,120Hz,2024,5,A+++,In Stock
QLED-TV-32-03198,"QLED TV 32"" - Model 03198",QLED TV,32,1440p,N/A,1037.58,1262.75,716.32,31.0,38.1,28.5x16.3x3.8,N/A,Yes,75Hz,2023,3,A+++,In Stock
COMPUTER-MONITOR-48-03199,"Computer Monitor 48"" - Model 03199",Computer Monitor,48,1440p,IPS,714.59,842.49,475.82,33.0,44.7,42.7x24.5x2.6,N/A,No,120Hz,2024,5,N/A,In Stock
AUDIO-43-03200,"Audio 43"" - Model 03200",Audio,43,1440p,VA,19.14,21.69,13.03,32.0,42.8,38.3x21.9x4.2,N/A,Yes,120Hz,2024,3,B+,In Stock
ACCESSORIES-0-03201,Accessories - SKU 03201,Accessories,0,8K UHD,IPS,264.42,311.46,150.63,43.0,6.0,N/A,No,No,240Hz,2024,2,A+,Pre-order
OLED-TV-75-03202,"OLED TV 75"" - Model 03202",OLED TV,75,8K UHD,OLED,2317.76,2596.29,1295.4,44.0,66.7,66.8x38.2x4.4,Yes,N/A,240Hz,2023,1,A+,Pre-order
PROJECTOR-85-03203,"Projector 85"" - Model 03203",Projector,85,4K UHD,N/A,1048.39,1358.8,590.11,44.0,77.1,75.7x43.4x4.8,Yes,Yes,60Hz,2024,2,A+++,Limited
COMPUTER-MONITOR-45-03204,"Computer Monitor 45"" - Model 03204",Computer Monitor,45,1080p,IPS,589.67,747.4,319.34,46.0,45.2,40.0x22.9x3.2,Yes,N/A,144Hz,2024,3,A+,In Stock
QLED-TV-40-03205,"QLED TV 40"" - Model 03205",QLED TV,40,8K UHD,N/A,1099.51,1211.76,618.92,44.0,43.3,35.6x20.4x4.4,N/A,Yes,240Hz,2024,2,A+++,In Stock
AUDIO-85-03206,"Audio 85"" - Model 03206",Audio,85,4K UHD,LCD,199.87,240.13,133.01,33.0,80.8,75.7x43.4x3.4,No,Yes,N/A,2024,2,B+,In Stock
COMPUTER-MONITOR-45-03207,"Computer Monitor 45"" - Model 03207",Computer Monitor,45,4K UHD,Laser,636.36,817.12,429.19,33.0,44.4,40.0x22.9x2.8,No,Yes,75Hz,2024,5,A+,In Stock
LCD-TV-50-03208,"LCD TV 50"" - Model 03208",LCD TV,50,4K UHD,DLP,695.22,773.07,459.4,34.0,53.6,44.5x25.5x4.5,Yes,No,120Hz,2024,1,A+++,Limited
QLED-TV-45-03209,"QLED TV 45"" - Model 03209",QLED TV,45,8K UHD,LCD,1153.5,1430.28,583.15,49.0,46.2,40.0x22.9x2.7,N/A,Yes,120Hz,2024,2,A+++,In Stock
AUDIO-77-03210,"Audio 77"" - Model 03210",Audio,77,4K UHD,OLED,288.99,324.9,182.32,37.0,76.1,68.5x39.3x3.2,Yes,N/A,N/A,2024,5,A+,Pre-order
QLED-TV-48-03211,"QLED TV 48"" - Model 03211",QLED TV,48,1440p,IPS,1230.99,1593.23,816.25,34.0,49.6,42.7x24.5x4.7,No,Yes,60Hz,2024,5,B+,Limited
PROJECTOR-55-03212,"Projector 55"" - Model 03212",Projector,55,1080p,OLED,866.41,1057.43,455.1,47.0,57.4,49.0x28.1x3.0,N/A,N/A,120Hz,2023,3,N/A,In Stock
ACCESSORIES-0-03213,Accessories - SKU 03213,Accessories,0,4K UHD,QLED,250.7,304.51,132.23,47.0,7.2,N/A,No,No,165Hz,2024,3,N/A,Pre-order
LCD-TV-98-03214,"LCD TV 98"" - Model 03214",LCD TV,98,720p,LCD,1020.19,1256.16,532.12,48.0,85.9,87.2x50.0x2.0,No,N/A,240Hz,2023,2,A++,In Stock
PROJECTOR-83-03215,"Projector 83"" - Model 03215",Projector,83,720p,IPS,1742.7,2205.48,973.8,44.0,76.7,73.9x42.3x2.7,N/A,No,144Hz,2024,3,A+,In Stock
COMPUTER-MONITOR-32-03216,"Computer Monitor 32"" - Model 03216",Computer Monitor,32,1080p,LCD,530.54,612.89,360.59,32.0,39.2,28.5x16.3x3.1,Yes,Yes,120Hz,2024,2,N/A,In Stock
COMMERCIAL-DISPLAY-45-03217,"Commercial Display 45"" - Model 03217",Commercial Display,45,720p,Laser,1126.16,1406.58,581.27,48.0,42.6,40.0x22.9x2.4,Yes,Yes,240Hz,2023,2,A+++,In Stock
AUDIO-60-03218,"Audio 60"" - Model 03218",Audio,60,1080p,VA,301.68,377.16,209.56,31.0,53.8,53.4x30.6x4.0,N/A,Yes,165Hz,2023,2,A++,In Stock
PROJECTOR-32-03219,"Projector 32"" - Model 03219",Projector,32,8K UHD,DLP,1203.08,1450.47,703.06,42.0,32.7,28.5x16.3x2.6,Yes,N/A,165Hz,2023,2,N/A,In Stock
PROJECTOR-43-03220,"Projector 43"" - Model 03220",Projector,43,8K UHD,OLED,307.02,346.06,180.99,41.0,48.5,38.3x21.9x3.9,No,Yes,120Hz,2024,2,B+,In Stock
QLED-TV-83-03221,"QLED TV 83"" - Model 03221",QLED TV,83,1440p,IPS,1696.8,2091.09,890.89,47.0,80.3,73.9x42.3x2.8,No,N/A,N/A,2024,2,A+++,In Stock
AUDIO-50-03222,"Audio 50"" - Model 03222",Audio,50,1080p,IPS,266.31,329.75,146.66,45.0,51.9,44.5x25.5x2.3,N/A,Yes,75Hz,2024,5,A+,In Stock
AUDIO-32-03223,"Audio 32"" - Model 03223",Audio,32,720p,DLP,273.38,337.13,184.73,32.0,32.7,28.5x16.3x4.2,Yes,No,120Hz,2024,3,A+,In Stock
COMMERCIAL-DISPLAY-65-03224,"Commercial Display 65"" - Model 03224",Commercial Display,65,720p,LCD,1417.65,1696.12,854.89,40.0,57.2,57.9x33.1x2.1,No,Yes,N/A,2024,1,A+,In Stock
QLED-TV-24-03225,"QLED TV 24"" - Model 03225",QLED TV,24,720p,VA,869.83,1067.97,531.83,39.0,26.4,21.4x12.2x4.0,No,N/A,240Hz,2024,1,N/A,In Stock
ACCESSORIES-0-03226,Accessories - SKU 03226,Accessories,0,8K UHD,VA,312.91,386.77,186.75,40.0,2.7,N/A,No,Yes,240Hz,2024,5,B+,In Stock
LCD-TV-48-03227,"LCD TV 48"" - Model 03227",LCD TV,48,8K UHD,IPS,672.12,750.14,441.44,34.0,48.6,42.7x24.5x2.7,Yes,N/A,144Hz,2024,1,B+,In Stock
LCD-TV-32-03228,"LCD TV 32"" - Model 03228",LCD TV,32,4K UHD,DLP,543.57,701.56,376.41,31.0,39.2,28.5x16.3x2.5,Yes,No,165Hz,2024,2,N/A,In Stock
AUDIO-75-03229,"Audio 75"" - Model 03229",Audio,75,1440p,IPS,242.43,275.19,125.6,48.0,73.1,66.8x38.2x2.0,No,Yes,60Hz,2024,2,A+++,In Stock
COMMERCIAL-DISPLAY-45-03230,"Commercial Display 45"" - Model 03230",Commercial Display,45,1080p,OLED,1158.68,1322.3,694.06,40.0,41.7,40.0x22.9x3.6,N/A,Yes,60Hz,2024,2,N/A,In Stock
PROJECTOR-80-03231,"Projector 80"" - Model 03231",Projector,80,1080p,N/A,1673.83,2035.3,850.82,49.0,77.1,71.2x40.8x2.7,No,N/A,75Hz,2023,5,B+,In Stock
COMPUTER-MONITOR-85-03232,"Computer Monitor 85"" - Model 03232",Computer Monitor,85,1440p,IPS,1000.02,1189.03,553.9,45.0,75.2,75.7x43.4x4.7,N/A,N/A,144Hz,2024,2,N/A,Limited
LCD-TV-32-03233,"LCD TV 32"" - Model 03233",LCD TV,32,1080p,OLED,520.96,641.8,284.27,45.0,37.0,28.5x16.3x4.5,N/A,No,75Hz,2024,3,A+,Limited
LCD-TV-48-03234,"LCD TV 48"" - Model 03234",LCD TV,48,720p,IPS,619.63,699.62,417.88,33.0,49.3,42.7x24.5x3.2,N/A,No,240Hz,2023,3,A+,In Stock
PROJECTOR-80-03235,"Projector 80"" - Model 03235",Projector,80,8K UHD,OLED,1177.14,1509.46,765.61,35.0,69.6,71.2x40.8x4.2,No,No,165Hz,2024,1,A++,In Stock
COMMERCIAL-DISPLAY-24-03236,"Commercial Display 24"" - Model 03236",Commercial Display,24,720p,VA,906.31,1003.86,631.22,30.0,26.1,21.4x12.2x2.7,N/A,N/A,N/A,2024,2,A+++,In Stock
PROJECTOR-77-03237,"Projector 77"" - Model 03237",Projector,77,720p,DLP,1488.66,1689.25,938.47,37.0,75.0,68.5x39.3x3.9,Yes,N/A,144Hz,2024,3,B+,In Stock
ACCESSORIES-0-03238,Accessories - SKU 03238,Accessories,0,4K UHD,LCD,96.54,125.21,62.89,35.0,9.9,N/A,No,No,75Hz,2024,1,B+,In Stock
QLED-TV-98-03239,"QLED TV 98"" - Model 03239",QLED TV,98,720p,Laser,2052.01,2492.8,1088.06,47.0,84.0,87.2x50.0x3.0,No,N/A,240Hz,2024,3,B+,In Stock
PROJECTOR-70-03240,"Projector 70"" - Model 03240",Projector,70,1080p,VA,1780.1,2019.62,1038.71,42.0,61.9,62.3x35.7x4.1,No,Yes,75Hz,2024,2,A+,In Stock
LCD-TV-45-03241,"LCD TV 45"" - Model 03241",LCD TV,45,1080p,LCD,611.09,736.76,404.91,34.0,41.0,40.0x22.9x2.8,N/A,N/A,165Hz,2024,3,A+++,In Stock
ACCESSORIES-0-03242,Accessories - SKU 03242,Accessories,0,8K UHD,DLP,320.74,408.7,219.67,32.0,4.9,N/A,Yes,No,144Hz,2024,3,A+++,Limited
AUDIO-77-03243,"Audio 77"" - Model 03243",Audio,77,4K UHD,VA,301.31,389.48,177.02,41.0,74.9,68.5x39.3x2.1,Yes,No,120Hz,2024,2,A++,In Stock
AUDIO-60-03244,"Audio 60"" - Model 03244",Audio,60,1080p,DLP,42.54,48.85,26.86,37.0,61.2,53.4x30.6x3.3,No,N/A,75Hz,2023,3,B+,Pre-order
OLED-TV-32-03245,"OLED TV 32"" - Model 03245",OLED TV,32,1080p,DLP,1533.94,1876.84,980.76,36.0,38.6,28.5x16.3x2.9,No,N/A,120Hz,2023,3,A+++,In Stock
QLED-TV-83-03246,"QLED TV 83"" - Model 03246",QLED TV,83,1440p,IPS,1724.26,2046.97,1154.31,33.0,80.3,73.9x42.3x3.9,Yes,N/A,75Hz,2024,3,A+++,In Stock
PROJECTOR-48-03247,"Projector 48"" - Model 03247",Projector,48,1440p,IPS,1755.87,1979.86,1172.93,33.0,43.7,42.7x24.5x2.7,N/A,N/A,165Hz,2024,2,B+,In Stock
OLED-TV-40-03248,"OLED TV 40"" - Model 03248",OLED TV,40,4K UHD,IPS,1615.27,1848.8,1059.01,34.0,44.2,35.6x20.4x2.3,N/A,N/A,75Hz,2024,3,A++,Pre-order
AUDIO-24-03249,"Audio 24"" - Model 03249",Audio,24,8K UHD,QLED,170.95,189.14,86.98,49.0,32.8,21.4x12.2x4.8,No,No,60Hz,2024,3,A+,In Stock
AUDIO-60-03250,"Audio 60"" - Model 03250",Audio,60,4K UHD,QLED,261.61,291.86,146.66,44.0,56.9,53.4x30.6x2.8,N/A,Yes,120Hz,2024,3,B+,Limited
ACCESSORIES-0-03251,Accessories - SKU 03251,Accessories,0,1080p,N/A,231.53,291.97,121.95,47.0,7.6,N/A,Yes,No,N/A,2024,2,N/A,In Stock
OLED-TV-43-03252,"OLED TV 43"" - Model 03252",OLED TV,43,1440p,QLED,1713.01,1942.4,1112.75,35.0,45.9,38.3x21.9x4.3,No,No,75Hz,2024,1,B+,In Stock
PROJECTOR-75-03253,"Projector 75"" - Model 03253",Projector,75,8K UHD,LCD,529.0,588.01,346.58,34.0,66.7,66.8x38.2x4.1,No,N/A,N/A,2023,2,A++,Pre-order
COMMERCIAL-DISPLAY-50-03254,"Commercial Display 50"" - Model 03254",Commercial Display,50,1440p,Laser,1158.7,1298.04,696.72,40.0,53.6,44.5x25.5x3.0,No,Yes,120Hz,2024,2,A++,In Stock
PROJECTOR-70-03255,"Projector 70"" - Model 03255",Projector,70,1440p,DLP,1897.43,2281.53,954.43,50.0,65.4,62.3x35.7x3.7,No,No,240Hz,2024,2,N/A,In Stock
QLED-TV-40-03256,"QLED TV 40"" - Model 03256",QLED TV,40,4K UHD,N/A,1108.12,1253.18,744.55,33.0,43.7,35.6x20.4x3.8,N/A,No,60Hz,2024,5,A+++,In Stock
QLED-TV-48-03257,"QLED TV 48"" - Model 03257",QLED TV,48,720p,VA,1221.19,1437.57,626.49,49.0,47.3,42.7x24.5x4.0,No,No,240Hz,2024,2,A+,In Stock
ACCESSORIES-0-03258,Accessories - SKU 03258,Accessories,0,1080p,IPS,164.49,189.51,112.46,32.0,2.9,N/A,N/A,Yes,165Hz,2023,1,A++,Limited
LCD-TV-32-03259,"LCD TV 32"" - Model 03259",LCD TV,32,8K UHD,LCD,485.42,598.3,253.58,48.0,38.6,28.5x16.3x2.2,N/A,Yes,144Hz,2024,2,N/A,In Stock
COMMERCIAL-DISPLAY-32-03260,"Commercial Display 32"" - Model 03260",Commercial Display,32,1080p,VA,1014.77,1180.23,566.53,44.0,30.9,28.5x16.3x3.2,No,Yes,75Hz,2023,2,B+,In Stock
COMPUTER-MONITOR-48-03261,"Computer Monitor 48"" - Model 03261",Computer Monitor,48,8K UHD,QLED,708.53,852.01,471.79,33.0,46.4,42.7x24.5x2.4,No,No,N/A,2024,3,A+,Pre-order
COMMERCIAL-DISPLAY-80-03262,"Commercial Display 80"" - Model 03262",Commercial Display,80,720p,LCD,1605.49,1934.04,850.25,47.0,74.1,71.2x40.8x4.9,No,N/A,144Hz,2024,2,A++,Limited
QLED-TV-60-03263,"QLED TV 60"" - Model 03263",QLED TV,60,1080p,LCD,1461.91,1758.45,920.46,37.0,61.4,53.4x30.6x2.2,No,No,N/A,2023,2,A++,In Stock
COMPUTER-MONITOR-43-03264,"Computer Monitor 43"" - Model 03264",Computer Monitor,43,4K UHD,DLP,602.19,759.87,328.41,45.0,43.3,38.3x21.9x3.0,No,No,165Hz,2024,3,A++,Pre-order
OLED-TV-27-03265,"OLED TV 27"" - Model 03265",OLED TV,27,720p,Laser,1432.67,1829.87,903.42,37.0,32.2,24.0x13.8x4.0,No,N/A,240Hz,2023,2,A+,In Stock
PROJECTOR-45-03266,"Projector 45"" - Model 03266",Projector,45,1080p,OLED,777.36,981.13,424.77,45.0,41.9,40.0x22.9x4.0,Yes,N/A,165Hz,2023,2,A++,Pre-order
AUDIO-77-03267,"Audio 77"" - Model 03267",Audio,77,8K UHD,IPS,189.43,223.65,104.53,45.0,76.6,68.5x39.3x3.9,No,No,165Hz,2023,2,B+,Limited
PROJECTOR-98-03268,"Projector 98"" - Model 03268",Projector,98,4K UHD,VA,809.92,1033.62,406.72,50.0,89.4,87.2x50.0x3.5,No,Yes,120Hz,2023,5,A++,Pre-order
ACCESSORIES-0-03269,Accessories - SKU 03269,Accessories,0,1440p,DLP,-2.97,-3.31,-1.95,34.0,7.5,N/A,N/A,Yes,165Hz,2023,2,A++,In Stock
LCD-TV-50-03270,"LCD TV 50"" - Model 03270",LCD TV,50,720p,VA,661.13,830.17,394.82,40.0,49.5,44.5x25.5x3.0,No,No,165Hz,2024,3,B+,In Stock
AUDIO-65-03271,"Audio 65"" - Model 03271",Audio,65,8K UHD,LCD,140.97,158.32,73.54,48.0,60.0,57.9x33.1x4.7,Yes,N/A,75Hz,2024,2,A++,In Stock
AUDIO-55-03272,"Audio 55"" - Model 03272",Audio,55,4K UHD,OLED,111.85,144.6,75.43,33.0,55.1,49.0x28.1x2.1,No,Yes,240Hz,2023,2,A+++,In Stock
AUDIO-83-03273,"Audio 83"" - Model 03273",Audio,83,8K UHD,VA,24.63,31.34,12.33,50.0,71.8,73.9x42.3x3.4,No,Yes,N/A,2024,5,A+,Limited
PROJECTOR-24-03274,"Projector 24"" - Model 03274",Projector,24,1440p,LCD,1927.64,2272.25,1317.77,32.0,24.4,21.4x12.2x4.7,Yes,No,120Hz,2023,1,B+,Limited
COMPUTER-MONITOR-60-03275,"Computer Monitor 60"" - Model 03275",Computer Monitor,60,8K UHD,LCD,715.61,831.5,375.12,48.0,59.1,53.4x30.6x4.1,N/A,N/A,240Hz,2024,1,A+++,In Stock
LCD-TV-83-03276,"LCD TV 83"" - Model 03276",LCD TV,83,4K UHD,VA,899.65,1043.18,544.59,39.0,76.6,73.9x42.3x2.3,Yes,Yes,75Hz,2024,1,B+,Limited
QLED-TV-83-03277,"QLED TV 83"" - Model 03277",QLED TV,83,8K UHD,N/A,1784.06,2167.33,1064.15,40.0,77.4,73.9x42.3x4.3,Yes,No,165Hz,2024,3,B+,Limited
ACCESSORIES-0-03278,Accessories - SKU 03278,Accessories,0,1440p,DLP,307.25,374.44,172.53,44.0,8.1,N/A,No,Yes,75Hz,2024,2,N/A,In Stock
OLED-TV-32-03279,"OLED TV 32"" - Model 03279",OLED TV,32,1080p,VA,1448.09,1684.63,917.35,37.0,35.5,28.5x16.3x4.7,N/A,N/A,60Hz,2024,5,N/A,Pre-order
OLED-TV-55-03280,"OLED TV 55"" - Model 03280",OLED TV,55,4K UHD,N/A,1890.87,2223.82,1015.04,46.0,51.0,49.0x28.1x4.4,No,N/A,120Hz,2024,3,A++,In Stock
OLED-TV-83-03281,"OLED TV 83"" - Model 03281",OLED TV,83,720p,QLED,2465.41,3024.19,1626.25,34.0,72.0,73.9x42.3x4.4,Yes,Yes,144Hz,2023,5,A+,In Stock
AUDIO-32-03282,"Audio 32"" - Model 03282",Audio,32,1440p,IPS,-9.83,-11.64,-5.38,45.0,31.7,28.5x16.3x2.3,N/A,Yes,120Hz,2023,5,A+,In Stock
AUDIO-32-03283,"Audio 32"" - Model 03283",Audio,32,4K UHD,LCD,184.05,206.64,127.63,31.0,37.6,28.5x16.3x2.3,N/A,Yes,60Hz,2024,2,A+++,In Stock
OLED-TV-60-03284,"OLED TV 60"" - Model 03284",OLED TV,60,1440p,Laser,1971.35,2317.03,1161.69,41.0,56.9,53.4x30.6x3.6,Yes,N/A,75Hz,2024,1,N/A,Pre-order
QLED-TV-40-03285,"QLED TV 40"" - Model 03285",QLED TV,40,720p,LCD,1060.14,1336.61,688.53,35.0,43.7,35.6x20.4x3.4,No,Yes,60Hz,2024,5,B+,In Stock
OLED-TV-45-03286,"OLED TV 45"" - Model 03286",OLED TV,45,4K UHD,DLP,1741.71,2246.84,1106.48,36.0,43.6,40.0x22.9x2.8,N/A,No,60Hz,2024,2,A++,In Stock
AUDIO-40-03287,"Audio 40"" - Model 03287",Audio,40,1080p,N/A,133.99,169.74,86.03,36.0,45.0,35.6x20.4x4.2,No,Yes,120Hz,2024,2,B+,In Stock
QLED-TV-77-03288,"QLED TV 77"" - Model 03288",QLED TV,77,1080p,OLED,1682.65,1958.37,1086.53,35.0,70.9,68.5x39.3x3.9,N/A,No,N/A,2024,2,N/A,In Stock
COMMERCIAL-DISPLAY-40-03289,"Commercial Display 40"" - Model 03289",Commercial Display,40,1080p,VA,1175.33,1370.74,685.22,42.0,41.8,35.6x20.4x3.4,N/A,No,N/A,2024,3,N/A,Limited
ACCESSORIES-0-03290,Accessories - SKU 03290,Accessories,0,720p,QLED,256.43,310.5,167.53,35.0,5.4,N/A,No,N/A,144Hz,2024,1,A+++,In Stock
QLED-TV-98-03291,"QLED TV 98"" - Model 03291",QLED TV,98,1440p,Laser,1999.5,2405.06,1218.98,39.0,89.6,87.2x50.0x3.9,Yes,N/A,165Hz,2024,3,A+++,In Stock
PROJECTOR-48-03292,"Projector 48"" - Model 03292",Projector,48,1440p,DLP,1345.44,1558.52,732.19,46.0,52.3,42.7x24.5x2.8,N/A,N/A,120Hz,2023,3,A+,In Stock
ACCESSORIES-0-03293,Accessories - SKU 03293,Accessories,0,4K UHD,DLP,87.64,97.23,60.57,31.0,0.8,N/A,N/A,N/A,60Hz,2024,3,A++,In Stock
ACCESSORIES-0-03294,Accessories - SKU 03294,Accessories,0,1080p,IPS,167.42,196.95,112.29,33.0,7.5,N/A,Yes,N/A,144Hz,2023,2,A++,In Stock
